Country,Song Name,Popularity,Time Signature,Duration MS,Tempo,Valence,Liveness,Instrumentalness,Acousticness,Speechiness,Loudness,Key,Mode,Energy,Danceability
0,Mohiner Ghoraguli (TAKE JATO TARAI DURE).wav,22,4,276977,110.079,0.778,0.215,0.000156,0.753,0.0276,-14.83,1,0,0.322,0.773
0,Mon - Cactus - Bangla Band Song.wav,28,4,234084,192.001,0.365,0.326,0.0142,0.0764,0.155,-4.49,4,1,0.948,0.356
0,Mummy by Fossils 3.wav,11,4,190826,130.026,0.676,0.385,2.03e-05,0.00221,0.0732,-7.191,9,1,0.523,0.642
0,Pakhider Sure Gaan By Moheener Ghoraguli.wav,20,4,296151,131.707,0.348,0.127,1.27e-06,0.21,0.0284,-14.611,2,0,0.259,0.47
0,Prithibita Naki Choto Hote Hote - Moheener Ghoraguli (Lyrics).wav,41,3,364383,153.08,0.287,0.0552,3.46e-06,0.387,0.0328,-14.387,0,1,0.383,0.379
0,Ranjana ami aar asbo na by Anjan Dutta 1994.wav,22,4,257547,102.821,0.633,0.124,0,0.000392,0.0489,-5.073,2,0,0.956,0.554
0,Se ki firbe na ( Holud Pakhi) - Cactus - Bangla Band Song.wav,16,4,357587,89.982,0.239,0.292,0,0.624,0.0257,-11.688,2,1,0.259,0.544
0,Shudhu Tumi Ele Na with lyrics শুধু তুমি এলে না Cactus.wav,15,4,246813,97.061,0.164,0.371,0,0.321,0.0268,-13.015,9,0,0.362,0.517
0,Sono Sudhijon by Moheener Ghoraguli.wav,8,4,265457,81.312,0.881,0.222,0,0.663,0.0507,-9.729,5,1,0.548,0.337
0,Stobdho Jibon.wav,9,4,342845,97.964,0.357,0.218,0.00144,0.0189,0.031,-7.769,5,1,0.786,0.513
0,Sundori by Eeshaan.wav,8,4,226117,105.021,0.594,0.0539,0,0.293,0.0321,-9.181,3,1,0.622,0.61
0,Tomay Dilam by Moheener Ghoraguli.wav,32,4,236617,93.197,0.143,0.102,0,0.915,0.0288,-10.092,9,0,0.345,0.55
0,Tumi Na Thakle with lyrics Anjan Dutta & Usha Uthup The Bong Connection HD Song.wav,14,4,265360,125.965,0.621,0.0562,0,0.289,0.0528,-4.925,11,0,0.787,0.751
0,একটা ছেলে। Akta chele by sahana-(lyrics).wav,33,4,217013,139.905,0.188,0.0807,1.05e-05,0.797,0.0401,-9.409,7,1,0.439,0.636
0,ধাঁধার থেকেও জটিল তুমি - মহীনের ঘোড়াগুলি (লিরিক্স) Dhandar thekeo jotil tumi- Lyrics.wav,28,4,223087,137.601,0.681,0.0849,0,0.807,0.0355,-12.979,5,1,0.338,0.643
