Country,Song Name,Popularity,Time Signature,Duration MS,Tempo,Valence,Liveness,Instrumentalness,Acousticness,Speechiness,Loudness,Key,Mode,Energy,Danceability
1,Abar Black Album Abar Bangla Band Song Official Art Track.wav,0.34090909090909094,0.5,0.056959458705322596,0.8648157248157248,0.5360087960417813,0.15688367129135544,0.00041619585687380223,0.012749644914977543,0.4377880184331797,0.8456965488215489,0.09090909090909094,1.0,0.9193176579068696,0.19448698315467072
1,Abar Hashimukh - Shironamhin [Lyrics Video].wav,0.5681818181818182,0.0,0.20076193972193668,0.6824815724815726,0.2710280373831776,0.2671647100675916,4.802259887004556e-05,0.16974673139473417,0.13056835637480801,0.7090698653198655,0.18181818181818182,0.0,0.5896726602120793,0.2863705972434915
1,Amar Prithibi Black Album Amar Prithibi Official lLyrical Video.wav,0.5681818181818182,0.5,0.09577696397280139,0.7108435708435709,0.4469488730071469,0.08075418000711487,0.0015216572504708203,0.003788670975012398,0.06528417818740401,0.4426031144781145,0.09090909090909094,1.0,0.3914246196403873,0.39356814701378245
1,Anmone - Aushomapto - Aurthohin.wav,0.3181818181818182,0.5,0.1901116494680436,0.7573218673218675,0.4062671797691039,0.0692517490809913,2.8813559322049542e-05,0.0038503998425666874,0.04915514592933945,0.735479797979798,0.09090909090909094,1.0,0.6622867680958968,0.5053598774885144
1,Anmone 2 - Aushomapto 2 - Aurthohin.wav,0.8636363636363636,0.5,0.16276664479893055,0.1327764127764126,0.34799340296866416,0.08929206688011382,2.18455743877799e-06,0.0037680946858276165,0.45775729646697394,0.8168139730639732,0.2727272727272727,1.0,0.9273858921161826,0.17917304747320056
1,Arbovirus - Hariye Jao (lyrics) । অর্বোভাইরাস - হারিয়ে যাও (লিরিক্স) । Arvovirus songs.wav,0.7045454545454546,0.5,0.21879228089582486,0.8784930384930384,0.2699285321605278,0.15095458318510618,9.378531073467311e-06,0.13785348315834844,0.1589861751152074,0.7405303030303031,0.09090909090909094,1.0,0.764868603042877,0.25114854517611024
1,Arbovirus - Omanush.wav,0.29545454545454547,0.5,0.09554629862729319,0.16367731367731364,0.25233644859813087,0.33594213210008306,0.012391713747645972,0.00024234753401819464,0.26881720430107525,0.7468434343434345,0.9090909090909092,1.0,0.9331489165514062,0.4272588055130167
1,Arbovirus - School (Official Music Video).wav,0.6136363636363636,0.5,0.10501969956458818,0.42208026208026206,0.4128642111050028,0.10589351357761168,0.0,0.017585072873397334,0.4393241167434716,0.8458017676767677,0.09090909090909094,1.0,0.7775472568003688,0.4640122511485451
1,Arnob-She je boshe ache.wav,0.8409090909090909,0.5,0.0439479490006362,0.4705077805077805,0.263331500824629,0.09166370212261349,0.0004124293785310873,0.4567859655222053,0.07526881720430106,0.0,0.36363636363636365,1.0,0.18395573997233744,0.7473200612557427
1,Aushomapto অসমাপ্ত Aurthohin Aushomapto-1 Original Track @gseriesworldmusic3801.wav,0.5681818181818182,0.5,0.1545780250333907,0.036666666666666514,0.1500824628916988,0.15332621842760585,0.0,0.00771874220930252,0.07373271889400917,0.6881313131313131,0.7272727272727273,1.0,0.5228215767634855,0.49004594180704436
1,Bhalobasha Baki ভালোবাসা বাকি Popeye Bangladesh.wav,0.7954545454545455,0.5,0.16944849900107029,0.6010237510237509,0.3534909290819132,0.30511087394758685,0.0,0.7314794261388174,0.05299539170506906,0.550189393939394,0.5454545454545454,1.0,0.15283540802212997,0.7136294027565084
1,Bhoboghurey Cryptic Fate Band Album Shrestho Official lyrical Video.wav,0.20454545454545459,0.5,0.2467251101551039,0.7264045864045864,0.3787795492028588,0.20787382900509904,0.005894538606402988,0.13476703978063376,0.2480798771121352,0.5815446127946129,0.0,0.0,0.9677270631627479,0.33384379785604895
1,BISSHOY (বিস্ময়) - Mechanix Official Music Video.wav,0.36363636363636365,0.5,0.17108547887241854,0.439172809172809,0.018581638262781808,0.10589351357761168,0.0038794726930320156,0.08888191489860786,0.04608294930875578,0.7668350168350169,0.0,0.0,0.38566159520516363,0.4410413476263399
1,Black-Miththa.wav,0.2727272727272727,0.5,0.07602283338893279,0.045577395577395485,0.354590434304563,0.2149887347325981,0.0,0.09896429659914269,0.2211981566820277,0.4116687710437711,0.9090909090909092,1.0,0.30267404333794373,0.14241960183767222
1,Blue Jeans - Kodom Artwork Video.wav,0.9318181818181819,0.5,0.08976974389945969,0.26604422604422595,0.42825728422210013,0.31341159729633583,0.0,0.1748908036909254,0.06912442396313362,0.8567445286195288,0.6363636363636364,1.0,0.8467035500230521,0.5191424196018377
1,Blues & Rod Black All Time Hit Bangla Band Song Official Lyrical Video.wav,0.0,0.5,0.15846461209157664,0.18982800982800974,0.5162177020340848,0.12249496027510964,0.0006534839924670632,0.00028555774130617495,0.17895545314900152,0.73621632996633,0.09090909090909094,0.0,0.6934071000461042,0.4839203675344563
1,Cafeteria ক্যাফেটেরিয়া Shironamhin Ichche Ghuri Original Track.wav,0.5454545454545454,0.5,0.10470346481671411,0.14361998361998363,0.2864211105002749,0.07352069251749077,0.0,0.36625029310923946,0.003072196620583667,0.7293771043771045,0.4545454545454546,1.0,0.4893960350391886,0.568147013782542
1,Chaitei Paro by Aurthohin Lyrics.wav,0.4090909090909091,0.5,0.08777064423838893,0.716134316134316,0.7295217152281473,0.28850942725008893,1.1713747645969441e-05,0.0001909068110562684,0.25806451612903225,0.8282828282828284,0.6363636363636364,1.0,0.9458275703088983,0.450229709035222
