Country,Song Name,Popularity,Time Signature,Duration MS,Tempo,Valence,Liveness,Instrumentalness,Acousticness,Speechiness,Loudness,Key,Mode,Energy,Danceability
1,Abar Black Album Abar Bangla Band Song Official Art Track.wav,0.34090909090909094,1.0,0.049963456913514726,0.8648157248157248,0.5997960744328321,0.15084199211752058,0.00041619585687380223,0.014114652634414138,0.557729941291585,0.8456965488215489,0.09090909090909094,1.0,0.9464285714285714,0.20222929936305734
1,Abar Hashimukh - Shironamhin [Lyrics Video].wav,0.5681818181818182,0.0,0.19483274510416343,0.6824815724815726,0.2926331888860566,0.2619132927266213,4.802259887004556e-05,0.1879202256565819,0.16634050880626217,0.7090698653198655,0.18181818181818182,0.0,0.5816326530612244,0.29777070063694266
1,Amar Prithibi Black Album Amar Prithibi Official lLyrical Video.wav,0.5681818181818182,1.0,0.0890689321298061,0.7108435708435709,0.4965587560540403,0.07416696524543176,0.0015216572504708203,0.0041942952227294605,0.0831702544031312,0.4426031144781145,0.09090909090909094,1.0,0.36224489795918363,0.4092356687898089
1,Anmone - Aushomapto - Aurthohin.wav,0.3181818181818182,1.0,0.18410344504481996,0.7573218673218675,0.4494009686464441,0.06258210916039653,2.8813559322049542e-05,0.004262632931650356,0.06262230919765166,0.735479797979798,0.09090909090909094,1.0,0.6619897959183674,0.5254777070063694
1,Anmone 2 - Aushomapto 2 - Aurthohin.wav,0.8636363636363636,1.0,0.15655557984820567,0.1327764127764126,0.3818506245220495,0.08276603367968471,2.18455743877799e-06,0.004171515986422458,0.5831702544031311,0.8168139730639732,0.2727272727272727,1.0,0.955357142857143,0.1863057324840764
1,Arbovirus - Hariye Jao (lyrics) । অর্বোভাইরাস - হারিয়ে যাও (লিরিক্স) । Arvovirus songs.wav,0.7045454545454546,1.0,0.21299684542586755,0.8784930384930384,0.2913586540912567,0.14487041681595603,9.378531073467311e-06,0.15261240938078113,0.20254403131115456,0.7405303030303031,0.09090909090909094,1.0,0.7755102040816326,0.26114649681528657
1,Arbovirus - Omanush.wav,0.29545454545454547,1.0,0.08883655557984826,0.16367731367731364,0.2709660973744583,0.3311835662247701,0.012391713747645972,0.0002682938452234773,0.34246575342465746,0.7468434343434345,0.9090909090909092,1.0,0.9617346938775511,0.44426751592356684
1,Arbovirus - School (Official Music Video).wav,0.6136363636363636,1.0,0.09838023549989072,0.42208026208026206,0.4570481774152435,0.09948644452406541,0.0,0.019467773166551683,0.5596868884540117,0.8458017676767677,0.09090909090909094,1.0,0.7895408163265307,0.48248407643312097
1,Arnob-She je boshe ache.wav,0.8409090909090909,1.0,0.0368554205578287,0.4705077805077805,0.2837114453224573,0.0851546638003105,0.0004124293785310873,0.5056905721387891,0.09589041095890416,0.0,0.36363636363636365,1.0,0.13265306122448978,0.7770700636942676
1,Aushomapto অসমাপ্ত Aurthohin Aushomapto-1 Original Track @gseriesworldmusic3801.wav,0.5681818181818182,1.0,0.14830621232470254,0.036666666666666514,0.15243436145806782,0.14725904693658187,0.0,0.008545129357360404,0.09393346379647755,0.6881313131313131,0.7272727272727273,1.0,0.5076530612244898,0.5095541401273885
1,Bhalobasha Baki ভালোবাসা বাকি Popeye Bangladesh.wav,0.7954545454545455,1.0,0.16328700377924232,0.6010237510237509,0.388223298496049,0.30013137465663436,0.0,0.8097933768368153,0.06751467710371822,0.550189393939394,0.5454545454545454,1.0,0.09821428571428575,0.7420382165605097
1,Bhoboghurey Cryptic Fate Band Album Shrestho Official lyrical Video.wav,0.20454545454545459,1.0,0.2411368960239873,0.7264045864045864,0.4175375987764467,0.2021975397109757,0.005894538606402988,0.1491955239347359,0.31604696673189814,0.5815446127946129,0.0,0.0,1.0,0.34713375796178336
1,BISSHOY (বিস্ময়) - Mechanix Official Music Video.wav,0.36363636363636365,1.0,0.16493612768216886,0.439172809172809,0.0,0.09948644452406541,0.0038794726930320156,0.09839782697019667,0.05870841487279849,0.7668350168350169,0.0,0.0,0.3558673469387755,0.4585987261146497
1,Black-Miththa.wav,0.2727272727272727,1.0,0.06916825436486868,0.045577395577395485,0.38949783329084886,0.20936343007285318,0.0,0.10955965276061108,0.2818003913894325,0.4116687710437711,0.9090909090909092,1.0,0.26403061224489793,0.1480891719745222
1,Blue Jeans - Kodom Artwork Video.wav,0.9318181818181819,1.0,0.08301714714058162,0.26604422604422595,0.474891664542442,0.30849158007882477,0.0,0.19361503473332403,0.08806262230919765,0.8567445286195288,0.6363636363636364,1.0,0.8660714285714286,0.5398089171974523
1,Blues & Rod Black All Time Hit Bangla Band Song Official Lyrical Video.wav,0.0,1.0,0.15222163225786306,0.18982800982800974,0.5768544481264339,0.11620685536844622,0.0006534839924670632,0.0003161302414680933,0.22798434442270055,0.73621632996633,0.09090909090909094,0.0,0.6964285714285714,0.5031847133757962
1,Cafeteria ক্যাফেটেরিয়া Shironamhin Ichche Ghuri Original Track.wav,0.5454545454545454,1.0,0.09806165474591627,0.14361998361998363,0.3104766760132552,0.066881643377523,0.0,0.40546193238812867,0.003913894324853229,0.7293771043771045,0.4545454545454546,1.0,0.4706632653061225,0.590764331210191
1,Chaitei Paro by Aurthohin Lyrics.wav,0.4090909090909091,1.0,0.08100321704094704,0.716134316134316,0.8241141983176141,0.28341096381225367,1.1713747645969441e-05,0.0002113457544560271,0.3287671232876712,0.8282828282828284,0.6363636363636364,1.0,0.9757653061224492,0.4681528662420382
